step,molecule_id,molecule_type,measurement_type,measurement_id,value,equilibrium,deviation
85,0,methane,angle,1,108.296657,109.500000,1.203343
85,0,methane,angle,2,110.072335,109.500000,0.572335
85,0,methane,angle,3,106.589006,109.500000,2.910994
85,0,methane,angle,4,108.835205,109.500000,0.664795
85,0,methane,angle,5,114.503129,109.500000,5.003129
85,1,water,bond,0,1.005952,0.960000,0.045952
85,1,water,bond,1,1.005081,0.960000,0.045081
85,1,water,angle,0,104.865566,104.500000,0.365566
85,2,co2,bond,0,1.166231,1.160000,0.006231
85,2,co2,bond,1,1.155828,1.160000,0.004172
85,2,co2,angle,0,178.415642,180.000000,1.584358
85,3,ammonia,bond,0,1.051191,1.010000,0.041191
85,3,ammonia,bond,1,0.993436,1.010000,0.016564
85,3,ammonia,bond,2,0.945237,1.010000,0.064763
85,3,ammonia,angle,0,105.470071,107.000000,1.529929
85,3,ammonia,angle,1,106.538494,107.000000,0.461506
85,3,ammonia,angle,2,104.846195,107.000000,2.153805
85,4,acetylene,bond,0,1.046729,1.060000,0.013271
85,4,acetylene,bond,1,1.195501,1.200000,0.004499
85,4,acetylene,bond,2,1.077161,1.060000,0.017161
85,4,acetylene,angle,0,176.400974,180.000000,3.599026
85,4,acetylene,angle,1,175.818415,180.000000,4.181585
85,5,hcl,bond,0,1.257061,1.270000,0.012939
90,0,methane,bond,0,1.111040,1.090000,0.021040
90,0,methane,bond,1,1.123610,1.090000,0.033610
90,0,methane,bond,2,1.131572,1.090000,0.041572
90,0,methane,bond,3,1.084843,1.090000,0.005157
90,0,methane,angle,0,108.186245,109.500000,1.313755
90,0,methane,angle,1,108.188700,109.500000,1.311300
90,0,methane,angle,2,110.118616,109.500000,0.618616
90,0,methane,angle,3,106.408433,109.500000,3.091567
90,0,methane,angle,4,108.882319,109.500000,0.617681
90,0,methane,angle,5,114.817111,109.500000,5.317111
90,1,water,bond,0,1.009065,0.960000,0.049065
90,1,water,bond,1,1.007637,0.960000,0.047637
90,1,water,angle,0,104.863377,104.500000,0.363377
90,2,co2,bond,0,1.166295,1.160000,0.006295
90,2,co2,bond,1,1.156258,1.160000,0.003742
90,2,co2,angle,0,178.369854,180.000000,1.630146
90,3,ammonia,bond,0,1.054145,1.010000,0.044145
90,3,ammonia,bond,1,0.992723,1.010000,0.017277
90,3,ammonia,bond,2,0.941766,1.010000,0.068234
90,3,ammonia,angle,0,105.437495,107.000000,1.562505
90,3,ammonia,angle,1,106.449437,107.000000,0.550563
90,3,ammonia,angle,2,104.780573,107.000000,2.219427
90,4,acetylene,bond,0,1.045727,1.060000,0.014273
90,4,acetylene,bond,1,1.195666,1.200000,0.004334
90,4,acetylene,bond,2,1.077617,1.060000,0.017617
90,4,acetylene,angle,0,176.277558,180.000000,3.722442
90,4,acetylene,angle,1,175.662956,180.000000,4.337044
90,5,hcl,bond,0,1.255889,1.270000,0.014111
95,0,methane,bond,0,1.112881,1.090000,0.022881
95,0,methane,bond,1,1.125489,1.090000,0.035489
95,0,methane,bond,2,1.134803,1.090000,0.044803
95,0,methane,bond,3,1.084174,1.090000,0.005826
95,0,methane,angle,0,108.036115,109.500000,1.463885
95,0,methane,angle,1,108.080596,109.500000,1.419404
95,0,methane,angle,2,110.164146,109.500000,0.664146
95,0,methane,angle,3,106.227598,109.500000,3.272402
95,0,methane,angle,4,108.929264,109.500000,0.570736
95,0,methane,angle,5,115.129996,109.500000,5.629996
95,1,water,bond,0,1.012212,0.960000,0.052212
95,1,water,bond,1,1.010222,0.960000,0.050222
95,1,water,angle,0,104.860870,104.500000,0.360870
95,2,co2,bond,0,1.166358,1.160000,0.006358
95,2,co2,bond,1,1.156694,1.160000,0.003306
95,2,co2,angle,0,178.323039,180.000000,1.676961
95,3,ammonia,bond,0,1.057089,1.010000,0.047089
95,3,ammonia,bond,1,0.992044,1.010000,0.017956
95,3,ammonia,bond,2,0.938338,1.010000,0.071662
95,3,ammonia,angle,0,105.404119,107.000000,1.595881
95,3,ammonia,angle,1,106.357660,107.000000,0.642340
95,3,ammonia,angle,2,104.714018,107.000000,2.285982
95,4,acetylene,bond,0,1.044703,1.060000,0.015297
95,4,acetylene,bond,1,1.195837,1.200000,0.004163
95,4,acetylene,bond,2,1.078048,1.060000,0.018048
95,4,acetylene,angle,0,176.153507,180.000000,3.846493
95,4,acetylene,angle,1,175.507195,180.000000,4.492805
95,5,hcl,bond,0,1.254697,1.270000,0.015303
100,0,methane,bond,0,1.114760,1.090000,0.024760
100,0,methane,bond,1,1.127402,1.090000,0.037402
100,0,methane,bond,2,1.138074,1.090000,0.048074
100,0,methane,bond,3,1.083543,1.090000,0.006457
100,0,methane,angle,0,107.886432,109.500000,1.613568
100,0,methane,angle,1,107.972209,109.500000,1.527791
100,0,methane,angle,2,110.208688,109.500000,0.708688
100,0,methane,angle,3,106.046718,109.500000,3.453282
100,0,methane,angle,4,108.975826,109.500000,0.524174
100,0,methane,angle,5,115.441971,109.500000,5.941971
100,1,water,bond,0,1.015394,0.960000,0.055394
100,1,water,bond,1,1.012837,0.960000,0.052837
100,1,water,angle,0,104.858171,104.500000,0.358171
100,2,co2,bond,0,1.166422,1.160000,0.006422
100,2,co2,bond,1,1.157135,1.160000,0.002865
100,2,co2,angle,0,178.275252,180.000000,1.724748
100,3,ammonia,bond,0,1.060022,1.010000,0.050022
100,3,ammonia,bond,1,0.991397,1.010000,0.018603
100,3,ammonia,bond,2,0.934950,1.010000,0.075050
100,3,ammonia,angle,0,105.370311,107.000000,1.629689
100,3,ammonia,angle,1,106.263146,107.000000,0.736854
100,3,ammonia,angle,2,104.646791,107.000000,2.353209
100,4,acetylene,bond,0,1.043658,1.060000,0.016342
100,4,acetylene,bond,1,1.196016,1.200000,0.003984
100,4,acetylene,bond,2,1.078452,1.060000,0.018452
100,4,acetylene,angle,0,176.028912,180.000000,3.971088
100,4,acetylene,angle,1,175.351223,180.000000,4.648777
100,5,hcl,bond,0,1.253486,1.270000,0.016514
105,0,methane,bond,0,1.116672,1.090000,0.026672
105,0,methane,bond,1,1.129354,1.090000,0.039354
105,0,methane,bond,2,1.141388,1.090000,0.051388
105,0,methane,bond,3,1.082952,1.090000,0.007048
105,0,methane,angle,0,107.737246,109.500000,1.762754
105,0,methane,angle,1,107.863555,109.500000,1.636445
105,0,methane,angle,2,110.252175,109.500000,0.752175
105,0,methane,angle,3,105.866009,109.500000,3.633991
105,0,methane,angle,4,109.021869,109.500000,0.478131
105,0,methane,angle,5,115.753015,109.500000,6.253015
105,1,water,bond,0,1.018609,0.960000,0.058609
105,1,water,bond,1,1.015481,0.960000,0.055481
105,1,water,angle,0,104.855026,104.500000,0.355026
105,2,co2,bond,0,1.166486,1.160000,0.006486
105,2,co2,bond,1,1.157581,1.160000,0.002419
105,2,co2,angle,0,178.226472,180.000000,1.773528
105,3,ammonia,bond,0,1.062942,1.010000,0.052942
105,3,ammonia,bond,1,0.990780,1.010000,0.019220
105,3,ammonia,bond,2,0.931601,1.010000,0.078399
105,3,ammonia,angle,0,105.336478,107.000000,1.663522
105,3,ammonia,angle,1,106.165803,107.000000,0.834197
105,3,ammonia,angle,2,104.578880,107.000000,2.421120
105,4,acetylene,bond,0,1.042591,1.060000,0.017409
105,4,acetylene,bond,1,1.196200,1.200000,0.003800
105,4,acetylene,bond,2,1.078830,1.060000,0.018830
105,4,acetylene,angle,0,175.903696,180.000000,4.096304
105,4,acetylene,angle,1,175.194884,180.000000,4.805116
105,5,hcl,bond,0,1.252252,1.270000,0.017748
110,0,methane,bond,0,1.118621,1.090000,0.028621
110,0,methane,bond,1,1.131339,1.090000,0.041339
110,0,methane,bond,2,1.144747,1.090000,0.054747
110,0,methane,bond,3,1.082397,1.090000,0.007603
110,0,methane,angle,0,107.588298,109.500000,1.911702
110,0,methane,angle,1,107.754941,109.500000,1.745059
110,0,methane,angle,2,110.294662,109.500000,0.794662
110,0,methane,angle,3,105.685533,109.500000,3.814467
110,0,methane,angle,4,109.067224,109.500000,0.432776
110,0,methane,angle,5,116.063146,109.500000,6.563146
110,1,water,bond,0,1.021857,0.960000,0.061857
110,1,water,bond,1,1.018158,0.960000,0.058158
110,1,water,angle,0,104.851727,104.500000,0.351727
110,2,co2,bond,0,1.166549,1.160000,0.006549
110,2,co2,bond,1,1.158033,1.160000,0.001967
110,2,co2,angle,0,178.176789,180.000000,1.823211
110,3,ammonia,bond,0,1.065848,1.010000,0.055848
110,3,ammonia,bond,1,0.990195,1.010000,0.019805
110,3,ammonia,bond,2,0.928298,1.010000,0.081702
110,3,ammonia,angle,0,105.302257,107.000000,1.697743
110,3,ammonia,angle,1,106.065715,107.000000,0.934285
110,3,ammonia,angle,2,104.510294,107.000000,2.489706
110,4,acetylene,bond,0,1.041504,1.060000,0.018496
110,4,acetylene,bond,1,1.196388,1.200000,0.003612
110,4,acetylene,bond,2,1.079181,1.060000,0.019181
110,4,acetylene,angle,0,175.777870,180.000000,4.222130
110,4,acetylene,angle,1,175.038113,180.000000,4.961887
110,5,hcl,bond,0,1.250993,1.270000,0.019007
115,0,methane,bond,0,1.120605,1.090000,0.030605
115,0,methane,bond,1,1.133358,1.090000,0.043358
115,0,methane,bond,2,1.148149,1.090000,0.058149
115,0,methane,bond,3,1.081876,1.090000,0.008124
115,0,methane,angle,0,107.439641,109.500000,2.060359
115,0,methane,angle,1,107.646404,109.500000,1.853596
115,0,methane,angle,2,110.336333,109.500000,0.836333
115,0,methane,angle,3,105.505284,109.500000,3.994716
115,0,methane,angle,4,109.111961,109.500000,0.388039
115,0,methane,angle,5,116.372078,109.500000,6.872078
115,1,water,bond,0,1.025135,0.960000,0.065135
115,1,water,bond,1,1.020866,0.960000,0.060866
115,1,water,angle,0,104.848432,104.500000,0.348432
115,2,co2,bond,0,1.166611,1.160000,0.006611
115,2,co2,bond,1,1.158490,1.160000,0.001510
115,2,co2,angle,0,178.126306,180.000000,1.873694
115,3,ammonia,bond,0,1.068741,1.010000,0.058741
115,3,ammonia,bond,1,0.989639,1.010000,0.020361
115,3,ammonia,bond,2,0.925038,1.010000,0.084962
115,3,ammonia,angle,0,105.267692,107.000000,1.732308
115,3,ammonia,angle,1,105.963115,107.000000,1.036885
115,3,ammonia,angle,2,104.440919,107.000000,2.559081
115,4,acetylene,bond,0,1.040398,1.060000,0.019602
115,4,acetylene,bond,1,1.196579,1.200000,0.003421
115,4,acetylene,bond,2,1.079508,1.060000,0.019508
115,4,acetylene,angle,0,175.651403,180.000000,4.348597
115,4,acetylene,angle,1,174.881119,180.000000,5.118881
115,5,hcl,bond,0,1.249714,1.270000,0.020286
120,0,methane,bond,0,1.122625,1.090000,0.032625
120,0,methane,bond,1,1.135411,1.090000,0.045411
120,0,methane,bond,2,1.151593,1.090000,0.061593
120,0,methane,bond,3,1.081390,1.090000,0.008610
120,0,methane,angle,0,107.291304,109.500000,2.208696
120,0,methane,angle,1,107.538086,109.500000,1.961914
120,0,methane,angle,2,110.377166,109.500000,0.877166
120,0,methane,angle,3,105.325254,109.500000,4.174746
120,0,methane,angle,4,109.155862,109.500000,0.344138
120,0,methane,angle,5,116.679923,109.500000,7.179923
120,1,water,bond,0,1.028441,0.960000,0.068441
120,1,water,bond,1,1.023604,0.960000,0.063604
120,1,water,angle,0,104.844883,104.500000,0.344883
120,2,co2,bond,0,1.166673,1.160000,0.006673
120,2,co2,bond,1,1.158950,1.160000,0.001050
120,2,co2,angle,0,178.075111,180.000000,1.924889
120,3,ammonia,bond,0,1.071624,1.010000,0.061624
120,3,ammonia,bond,1,0.989115,1.010000,0.020885
120,3,ammonia,bond,2,0.921822,1.010000,0.088178
120,3,ammonia,angle,0,105.232483,107.000000,1.767517
120,3,ammonia,angle,1,105.857978,107.000000,1.142022
120,3,ammonia,angle,2,104.371007,107.000000,2.628993
120,4,acetylene,bond,0,1.039273,1.060000,0.020727
120,4,acetylene,bond,1,1.196776,1.200000,0.003224
120,4,acetylene,bond,2,1.079808,1.060000,0.019808
120,4,acetylene,angle,0,175.524384,180.000000,4.475616
120,4,acetylene,angle,1,174.723995,180.000000,5.276005
120,5,hcl,bond,0,1.248410,1.270000,0.021590
125,0,methane,bond,0,1.124682,1.090000,0.034682
125,0,methane,bond,1,1.137497,1.090000,0.047497
125,0,methane,bond,2,1.155077,1.090000,0.065077
125,0,methane,bond,3,1.080943,1.090000,0.009057
125,0,methane,angle,0,107.143458,109.500000,2.356542
125,0,methane,angle,1,107.429874,109.500000,2.070126
125,0,methane,angle,2,110.417022,109.500000,0.917022
125,0,methane,angle,3,105.145442,109.500000,4.354558
125,0,methane,angle,4,109.199107,109.500000,0.300893
125,0,methane,angle,5,116.986646,109.500000,7.486646
125,1,water,bond,0,1.031781,0.960000,0.071781
125,1,water,bond,1,1.026373,0.960000,0.066373
125,1,water,angle,0,104.840955,104.500000,0.340955
125,2,co2,bond,0,1.166735,1.160000,0.006735
125,2,co2,bond,1,1.159416,1.160000,0.000584
125,2,co2,angle,0,178.023257,180.000000,1.976743
125,3,ammonia,bond,0,1.074500,1.010000,0.064500
125,3,ammonia,bond,1,0.988625,1.010000,0.021375
125,3,ammonia,bond,2,0.918646,1.010000,0.091354
125,3,ammonia,angle,0,105.196424,107.000000,1.803576
125,3,ammonia,angle,1,105.750139,107.000000,1.249861
125,3,ammonia,angle,2,104.300671,107.000000,2.699329
125,4,acetylene,bond,0,1.038132,1.060000,0.021868
125,4,acetylene,bond,1,1.196979,1.200000,0.003021
125,4,acetylene,bond,2,1.080079,1.060000,0.020079
125,4,acetylene,angle,0,175.396749,180.000000,4.603251
125,4,acetylene,angle,1,174.566718,180.000000,5.433282
125,5,hcl,bond,0,1.247089,1.270000,0.022911
130,0,methane,bond,0,1.126772,1.090000,0.036772
130,0,methane,bond,1,1.139620,1.090000,0.049620
130,0,methane,bond,2,1.158602,1.090000,0.068602
130,0,methane,bond,3,1.080532,1.090000,0.009468
130,0,methane,angle,0,106.996273,109.500000,2.503727
130,0,methane,angle,1,107.321627,109.500000,2.178373
130,0,methane,angle,2,110.455918,109.500000,0.955918
130,0,methane,angle,3,104.965792,109.500000,4.534208
130,0,methane,angle,4,109.241738,109.500000,0.258262
130,0,methane,angle,5,117.292269,109.500000,7.792269
130,1,water,bond,0,1.035150,0.960000,0.075150
130,1,water,bond,1,1.029171,0.960000,0.069171
130,1,water,angle,0,104.836399,104.500000,0.336399
130,2,co2,bond,0,1.166796,1.160000,0.006796
130,2,co2,bond,1,1.159886,1.160000,0.000114
130,2,co2,angle,0,177.970852,180.000000,2.029148
130,3,ammonia,bond,0,1.077364,1.010000,0.067364
130,3,ammonia,bond,1,0.988167,1.010000,0.021833
130,3,ammonia,bond,2,0.915511,1.010000,0.094489
130,3,ammonia,angle,0,105.159921,107.000000,1.840079
130,3,ammonia,angle,1,105.639330,107.000000,1.360670
130,3,ammonia,angle,2,104.229504,107.000000,2.770496
130,4,acetylene,bond,0,1.036975,1.060000,0.023025
130,4,acetylene,bond,1,1.197186,1.200000,0.002814
130,4,acetylene,bond,2,1.080324,1.060000,0.020324
130,4,acetylene,angle,0,175.268300,180.000000,4.731700
130,4,acetylene,angle,1,174.409109,180.000000,5.590891
130,5,hcl,bond,0,1.245748,1.270000,0.024252
135,0,methane,bond,0,1.128898,1.090000,0.038898
135,0,methane,bond,1,1.141778,1.090000,0.051778
135,0,methane,bond,2,1.162168,1.090000,0.072168
135,0,methane,bond,3,1.080155,1.090000,0.009845
135,0,methane,angle,0,106.849892,109.500000,2.650108
135,0,methane,angle,1,107.213492,109.500000,2.286508
135,0,methane,angle,2,110.493900,109.500000,0.993900
135,0,methane,angle,3,104.786426,109.500000,4.713574
135,0,methane,angle,4,109.283557,109.500000,0.216443
135,0,methane,angle,5,117.596608,109.500000,8.096608
135,1,water,bond,0,1.038549,0.960000,0.078549
135,1,water,bond,1,1.032000,0.960000,0.072000
135,1,water,angle,0,104.831494,104.500000,0.331494
135,2,co2,bond,0,1.166859,1.160000,0.006859
135,2,co2,bond,1,1.160361,1.160000,0.000361
135,2,co2,angle,0,177.917838,180.000000,2.082162
135,3,ammonia,bond,0,1.080216,1.010000,0.070216
135,3,ammonia,bond,1,0.987740,1.010000,0.022260
135,3,ammonia,bond,2,0.912419,1.010000,0.097581
135,3,ammonia,angle,0,105.122999,107.000000,1.877001
135,3,ammonia,angle,1,105.525899,107.000000,1.474101
135,3,ammonia,angle,2,104.157357,107.000000,2.842643
135,4,acetylene,bond,0,1.035802,1.060000,0.024198
135,4,acetylene,bond,1,1.197397,1.200000,0.002603
135,4,acetylene,bond,2,1.080542,1.060000,0.020542
135,4,acetylene,angle,0,175.139057,180.000000,4.860943
135,4,acetylene,angle,1,174.251102,180.000000,5.748898
135,5,hcl,bond,0,1.244383,1.270000,0.025617
140,0,methane,bond,0,1.131062,1.090000,0.041062
140,0,methane,bond,1,1.143973,1.090000,0.053973
140,0,methane,bond,2,1.165774,1.090000,0.075774
140,0,methane,bond,3,1.079818,1.090000,0.010182
140,0,methane,angle,0,106.704006,109.500000,2.795994
140,0,methane,angle,1,107.105494,109.500000,2.394506
140,0,methane,angle,2,110.530698,109.500000,1.030698
140,0,methane,angle,3,104.607338,109.500000,4.892662
140,0,methane,angle,4,109.324902,109.500000,0.175098
140,0,methane,angle,5,117.899885,109.500000,8.399885
140,1,water,bond,0,1.041978,0.960000,0.081978
140,1,water,bond,1,1.034861,0.960000,0.074861
140,1,water,angle,0,104.826244,104.500000,0.326244
140,2,co2,bond,0,1.166921,1.160000,0.006921
140,2,co2,bond,1,1.160841,1.160000,0.000841
140,2,co2,angle,0,177.864280,180.000000,2.135720
140,3,ammonia,bond,0,1.083059,1.010000,0.073059
140,3,ammonia,bond,1,0.987342,1.010000,0.022658
140,3,ammonia,bond,2,0.909374,1.010000,0.100626
140,3,ammonia,angle,0,105.085498,107.000000,1.914502
140,3,ammonia,angle,1,105.409601,107.000000,1.590399
140,3,ammonia,angle,2,104.084771,107.000000,2.915229
140,4,acetylene,bond,0,1.034613,1.060000,0.025387
140,4,acetylene,bond,1,1.197611,1.200000,0.002389
140,4,acetylene,bond,2,1.080735,1.060000,0.020735
140,4,acetylene,angle,0,175.009082,180.000000,4.990918
140,4,acetylene,angle,1,174.092624,180.000000,5.907376
140,5,hcl,bond,0,1.242994,1.270000,0.027006
145,0,methane,bond,0,1.133259,1.090000,0.043259
145,0,methane,bond,1,1.146202,1.090000,0.056202
145,0,methane,bond,2,1.169421,1.090000,0.079421
145,0,methane,bond,3,1.079518,1.090000,0.010482
145,0,methane,angle,0,106.558658,109.500000,2.941342
145,0,methane,angle,1,106.997656,109.500000,2.502344
145,0,methane,angle,2,110.566167,109.500000,1.066167
145,0,methane,angle,3,104.428658,109.500000,5.071342
145,0,methane,angle,4,109.365885,109.500000,0.134115
145,0,methane,angle,5,118.202005,109.500000,8.702005
145,1,water,bond,0,1.045440,0.960000,0.085440
145,1,water,bond,1,1.037755,0.960000,0.077755
145,1,water,angle,0,104.820550,104.500000,0.320550
145,2,co2,bond,0,1.166984,1.160000,0.006984
145,2,co2,bond,1,1.161325,1.160000,0.001325
145,2,co2,angle,0,177.810038,180.000000,2.189962
145,3,ammonia,bond,0,1.085890,1.010000,0.075890
145,3,ammonia,bond,1,0.986977,1.010000,0.023023
145,3,ammonia,bond,2,0.906375,1.010000,0.103625
145,3,ammonia,angle,0,105.047339,107.000000,1.952661
145,3,ammonia,angle,1,105.290445,107.000000,1.709555
145,3,ammonia,angle,2,104.011628,107.000000,2.988372
145,4,acetylene,bond,0,1.033406,1.060000,0.026594
145,4,acetylene,bond,1,1.197828,1.200000,0.002172
145,4,acetylene,bond,2,1.080903,1.060000,0.020903
145,4,acetylene,angle,0,174.878402,180.000000,5.121598
145,4,acetylene,angle,1,173.933654,180.000000,6.066346
145,5,hcl,bond,0,1.241579,1.270000,0.028421
150,0,methane,bond,0,1.135488,1.090000,0.045488
150,0,methane,bond,1,1.148465,1.090000,0.058465
150,0,methane,bond,2,1.173108,1.090000,0.083108
150,0,methane,bond,3,1.079256,1.090000,0.010744
150,0,methane,angle,0,106.413705,109.500000,3.086295
150,0,methane,angle,1,106.889898,109.500000,2.610102
150,0,methane,angle,2,110.600640,109.500000,1.100640
150,0,methane,angle,3,104.250272,109.500000,5.249728
150,0,methane,angle,4,109.406389,109.500000,0.093611
150,0,methane,angle,5,118.503074,109.500000,9.003074
150,1,water,bond,0,1.048933,0.960000,0.088933
150,1,water,bond,1,1.040680,0.960000,0.080680
150,1,water,angle,0,104.814546,104.500000,0.314546
150,2,co2,bond,0,1.167048,1.160000,0.007048
150,2,co2,bond,1,1.161815,1.160000,0.001815
150,2,co2,angle,0,177.755248,180.000000,2.244752
150,3,ammonia,bond,0,1.088711,1.010000,0.078711
150,3,ammonia,bond,1,0.986644,1.010000,0.023356
150,3,ammonia,bond,2,0.903420,1.010000,0.106580
150,3,ammonia,angle,0,105.008588,107.000000,1.991412
150,3,ammonia,angle,1,105.168582,107.000000,1.831418
150,3,ammonia,angle,2,103.937863,107.000000,3.062137
150,4,acetylene,bond,0,1.032180,1.060000,0.027820
150,4,acetylene,bond,1,1.198048,1.200000,0.001952
150,4,acetylene,bond,2,1.081049,1.060000,0.021049
150,4,acetylene,angle,0,174.747075,180.000000,5.252925
150,4,acetylene,angle,1,173.774042,180.000000,6.225958
150,5,hcl,bond,0,1.240144,1.270000,0.029856
155,0,methane,bond,0,1.137749,1.090000,0.047749
155,0,methane,bond,1,1.150761,1.090000,0.060761
155,0,methane,bond,2,1.176835,1.090000,0.086835
155,0,methane,bond,3,1.079027,1.090000,0.010973
155,0,methane,angle,0,106.269111,109.500000,3.230889
155,0,methane,angle,1,106.782412,109.500000,2.717588
155,0,methane,angle,2,110.634145,109.500000,1.134145
155,0,methane,angle,3,104.072330,109.500000,5.427670
155,0,methane,angle,4,109.446094,109.500000,0.053906
155,0,methane,angle,5,118.803110,109.500000,9.303110
155,1,water,bond,0,1.052458,0.960000,0.092458
155,1,water,bond,1,1.043641,0.960000,0.083641
155,1,water,angle,0,104.808367,104.500000,0.308367
155,2,co2,bond,0,1.167112,1.160000,0.007112
155,2,co2,bond,1,1.162308,1.160000,0.002308
155,2,co2,angle,0,177.699917,180.000000,2.300083
155,3,ammonia,bond,0,1.091522,1.010000,0.081522
155,3,ammonia,bond,1,0.986342,1.010000,0.023658
155,3,ammonia,bond,2,0.900508,1.010000,0.109492
155,3,ammonia,angle,0,104.969494,107.000000,2.030506
155,3,ammonia,angle,1,105.043922,107.000000,1.956078
155,3,ammonia,angle,2,103.863496,107.000000,3.136504
155,4,acetylene,bond,0,1.030939,1.060000,0.029061
155,4,acetylene,bond,1,1.198271,1.200000,0.001729
155,4,acetylene,bond,2,1.081167,1.060000,0.021167
155,4,acetylene,angle,0,174.614990,180.000000,5.385010
155,4,acetylene,angle,1,173.613819,180.000000,6.386181
155,5,hcl,bond,0,1.238691,1.270000,0.031309
160,0,methane,bond,0,1.140040,1.090000,0.050040
160,0,methane,bond,1,1.153089,1.090000,0.063089
160,0,methane,bond,2,1.180603,1.090000,0.090603
160,0,methane,bond,3,1.078832,1.090000,0.011168
160,0,methane,angle,0,106.124937,109.500000,3.375063
160,0,methane,angle,1,106.675092,109.500000,2.824908
160,0,methane,angle,2,110.666850,109.500000,1.166850
160,0,methane,angle,3,103.894927,109.500000,5.605073
160,0,methane,angle,4,109.485029,109.500000,0.014971
160,0,methane,angle,5,119.101925,109.500000,9.601925
160,1,water,bond,0,1.056014,0.960000,0.096014
160,1,water,bond,1,1.046637,0.960000,0.086637
160,1,water,angle,0,104.801758,104.500000,0.301758
160,2,co2,bond,0,1.167177,1.160000,0.007177
160,2,co2,bond,1,1.162806,1.160000,0.002806
160,2,co2,angle,0,177.643979,180.000000,2.356021
160,3,ammonia,bond,0,1.094325,1.010000,0.084325
160,3,ammonia,bond,1,0.986073,1.010000,0.023927
160,3,ammonia,bond,2,0.897639,1.010000,0.112361
160,3,ammonia,angle,0,104.930104,107.000000,2.069896
160,3,ammonia,angle,1,104.916833,107.000000,2.083167
160,3,ammonia,angle,2,103.788297,107.000000,3.211703
160,4,acetylene,bond,0,1.029686,1.060000,0.030314
160,4,acetylene,bond,1,1.198496,1.200000,0.001504
160,4,acetylene,bond,2,1.081260,1.060000,0.021260
160,4,acetylene,angle,0,174.482220,180.000000,5.517780
160,4,acetylene,angle,1,173.453180,180.000000,6.546820
160,5,hcl,bond,0,1.237219,1.270000,0.032781
165,0,methane,bond,0,1.142366,1.090000,0.052366
165,0,methane,bond,1,1.155449,1.090000,0.065449
165,0,methane,bond,2,1.184416,1.090000,0.094416
165,0,methane,bond,3,1.078672,1.090000,0.011328
165,0,methane,angle,0,105.981339,109.500000,3.518661
165,0,methane,angle,1,106.567964,109.500000,2.932036
165,0,methane,angle,2,110.698588,109.500000,1.198588
165,0,methane,angle,3,103.717949,109.500000,5.782051
165,0,methane,angle,4,109.523519,109.500000,0.023519
165,0,methane,angle,5,119.399362,109.500000,9.899362
165,1,water,bond,0,1.059598,0.960000,0.099598
165,1,water,bond,1,1.049663,0.960000,0.089663
165,1,water,angle,0,104.794779,104.500000,0.294779
165,2,co2,bond,0,1.167241,1.160000,0.007241
165,2,co2,bond,1,1.163310,1.160000,0.003310
165,2,co2,angle,0,177.587511,180.000000,2.412489
165,3,ammonia,bond,0,1.097119,1.010000,0.087119
165,3,ammonia,bond,1,0.985838,1.010000,0.024162
165,3,ammonia,bond,2,0.894811,1.010000,0.115189
165,3,ammonia,angle,0,104.890400,107.000000,2.109600
165,3,ammonia,angle,1,104.787262,107.000000,2.212738
165,3,ammonia,angle,2,103.712317,107.000000,3.287683
165,4,acetylene,bond,0,1.028418,1.060000,0.031582
165,4,acetylene,bond,1,1.198723,1.200000,0.001277
165,4,acetylene,bond,2,1.081328,1.060000,0.021328
165,4,acetylene,angle,0,174.348547,180.000000,5.651453
165,4,acetylene,angle,1,173.292080,180.000000,6.707920
165,5,hcl,bond,0,1.235727,1.270000,0.034273
170,0,methane,bond,0,1.144725,1.090000,0.054725
170,0,methane,bond,1,1.157845,1.090000,0.067845
170,0,methane,bond,2,1.188275,1.090000,0.098275
